GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
UBE2E3,0.6523633143,0.2687876154,0.0,0.0,0.0065200997,0.0666471363,0.1142948332,0.281724173,0.1737921465
SEC24D,0.3951396913,0.1633219963,0.0,0.0,0.2500078947,0.2015114898,0.1357886222,0.242909158,0.1735848565
P4HB,0.2845661186,0.5304476283,0.0,0.04126694053411484,0.0533128103,0.2839510828,0.0,0.1905404986,0.1730106349
DNAJA1,0.7696227915,0.0980882665,0.0,0.0,0.2119381848,0.1030967022,0.0,0.197894464,0.1725800511
SEC61B,0.895137846,0.1119416528,0.0,0.00952417217195034,0.1609588438,0.141773986,0.0,0.057427331,0.172095479
USE1,0.6219618829,0.3541384423,0.0,0.041188307106494904,0.0995221894,0.1684128615,0.0,0.0914676562,0.1720864174
RAB11B,0.5457153956,0.0860309355,0.0,0.006708637345582247,0.150043435,0.2145909655,0.0774665589,0.2961251534,0.1720851352
TBC1D4,0.1893220739,0.0302381539,0.0,0.16197431087493896,0.230667543,0.3200613909,0.0808355681,0.3625614442,0.1719575606
RAB25,0.4115326343,0.6742663083,0.0,0.0,0.0113122091,0.1498327776,0.0,0.1214625154,0.1710508056
STX1B,0.3099195904,0.3852763868,0.0,0.04257208853960037,0.1961877169,0.2845096905,0.0,0.1393291131,0.1697243233
RAB32,0.3732112727,0.0,0.0,0.007435850333422422,0.2472574668,0.3608483934,0.0,0.368795946,0.1696936162
RAB17,0.5376516318,0.154233779,0.0,0.013621609658002853,0.1195963992,0.1879392475,0.0567456696,0.2829491046,0.1690921802
RABGAP1L,0.5323962647,0.1348980463,0.0,0.030280031263828278,0.1673989708,0.3389771211,0.0,0.1469284605,0.1688598618
RAD23A,0.0987877855,0.0865129759,0.0,0.1979026347398758,0.5676455585,0.238384687,0.0,0.159697109,0.1686163438
HSP90AB1,0.259574181,0.0373851087,0.0,0.4197371304035187,0.1642607485,0.2220001769,0.0,0.2397457875,0.1678378916
PIGO,0.8405325137,0.2654053737,0.0,0.10543394088745117,0.0755529053,0.0432693717,0.0,0.0116262424,0.1677275435
ERP27,0.3204278412,0.2524638618,0.0,0.06085104122757912,0.0892112337,0.158102379,0.1962938816,0.2633697886,0.1675900034
TRAPPC4,0.3576009372,0.4490847345,0.0,0.0,0.1746357308,0.1748245441,0.0,0.1844710631,0.1675771262
KDELR2,0.5071822674,0.1938537878,0.0,0.2822391390800476,0.0797912925,0.2673065849,0.0,0.0099135432,0.1675358269
GLT8D2,0.1688630291,0.0,0.0,0.0,0.1142940098,0.4563542725,0.2214244835,0.3767511328,0.167210866
NDE1,0.0989744887,0.2411488969,0.0,0.008670848794281483,0.23106406,0.2599601636,0.1870414252,0.3101722819,0.1671290206
SRP72,0.3421039601,0.3922309724,0.0,0.04193302243947983,0.2036951305,0.1451454368,0.0,0.2092734336,0.1667977445
VCP,0.2716049226,0.150305796,0.0,0.0,0.2225409454,0.2597443087,0.1094683072,0.312878555,0.1658178544
UBE2G1,0.1397966513,0.46442971,0.0,0.44394275546073914,0.0892515026,0.1296656925,0.0,0.0568178647,0.1654880221
STT3B,0.3034321444,0.1034391561,0.0,0.4225069582462311,0.0876345753,0.3932017169,0.0,0.0120979539,0.1652890631
RAB27A,0.394643581,0.0972055019,0.0,0.05764520913362503,0.1501148347,0.3325576145,0.0,0.2901102766,0.1652846272
TRAPPC3,0.8176777434,0.0,0.0,0.046133365482091904,0.1725653515,0.2095867964,0.0,0.0660648744,0.1640035164
RABGEF1,0.3008956496,0.250705846,0.0,0.0,0.2654560294,0.0924033124,0.0987197675,0.2974931185,0.1632092154
RAB27B,0.2978988432,0.1523253589,0.0,0.008796507492661476,0.114743865,0.0747589239,0.3568168001,0.2988183425,0.1630198301
HSP90B1,0.421005249,0.2655430769,0.0,0.3762930929660797,0.2117398295,0.0,0.0,0.0244010801,0.1623727911
GOLGA4,0.3832428302,0.3081101122,0.0,0.0,0.1938719947,0.1990974074,5.3236e-06,0.2120888366,0.1620520631
ARHGEF6,0.1931587919,0.0375317832,0.0,0.020929543301463127,0.1742711052,0.3661873654,0.1685636313,0.3357277125,0.1620462416
ATF6,0.1806679493,0.0,0.0,0.0,0.3479933986,0.4207866283,0.019142645,0.325375056,0.1617457097
ERO1A,0.3200573086,0.1309119703,0.0,0.024278469383716583,0.201345652,0.2577577833,0.0758679075,0.2821744868,0.1615491972
PSD4,0.8047602702,0.1753607526,0.0,0.0,0.0071351873,0.2204995668,0.0,0.0824394192,0.1612743995
RAB33A,0.2525745909,0.124747402,0.0,0.3270818293094635,0.1289762791,0.2584959721,0.0184084081,0.1723386576,0.1603278924
FBXO2,0.3419381803,0.1858417428,0.0,0.09514271467924118,0.129743626,0.1366765127,0.1430827429,0.2486441649,0.1601337105
RAB11FIP1,0.4173335405,0.0819666339,0.0,0.17592257261276245,0.0585413351,0.1565098343,0.090544436,0.2943669585,0.1593981639
ERLEC1,0.2300545751,0.1564329236,0.0,0.0,0.2833614221,0.1903176793,0.0933936387,0.317670952,0.1589038988
RAB33B,0.2689401548,0.1254721921,0.0,0.0,0.240828145,0.4610667709,0.0,0.1723761645,0.1585854284
DERL3,0.3499537661,0.0372578894,0.0,0.013197059743106365,0.1647578639,0.1329015358,0.24804034,0.3224707584,0.1585724017
EIF2S1,0.1444565397,0.0,0.0,0.12087129801511765,0.2957167986,0.502530483,0.0,0.2012630759,0.1581047744
YOD1,0.574374134,0.2568958057,0.0,0.009717127308249474,0.1364892896,0.0435303736,0.0762659187,0.1657232031,0.1578744815
GALNT7,0.2031785244,0.3758240327,0.0,0.0,0.1981164917,0.0610123647,0.1678316526,0.2479551804,0.1567397808
NET1,0.2680563654,0.2544008926,0.0,0.0,0.1265330131,0.4168058026,0.0180107127,0.1681509908,0.1564947221
HYOU1,0.0967188166,0.563864896,0.0,0.0,0.131058143,0.3953607781,0.0,0.0570221472,0.1555030976
GALNT3,0.4354913101,0.1429289985,0.0,0.0,0.1346397384,0.1742671142,0.0927922703,0.2590978071,0.1549021548
UBA5,0.2925985429,0.245757019,0.0,0.0,0.2277363052,0.3282548439,0.0,0.1425706715,0.1546146728
SGSM3,0.208844852,0.1472447143,0.0,0.0,0.2280546675,0.1921629873,0.1565679183,0.3020157358,0.1543613594
ALG1L,1.0,0.0,0.0,0.035122983157634735,0.0258985059,0.0538271293,0.0163263238,0.0994043058,0.153822406
ACAP2,0.3098606633,0.0614123871,0.0,0.0,0.1735299091,0.4434438722,0.0,0.2351767896,0.1529279527
CYTH4,0.2359790582,0.3620165221,0.0,0.012262007221579552,0.1032316614,0.289930394,0.0025680925,0.2123542594,0.1522927494
FBXO8,0.2522266318,0.1189973147,0.0,0.15853197872638702,0.1976942644,0.3593948216,0.0,0.1289479458,0.1519741196
EDEM3,0.4435165985,0.1447424041,0.0,0.0,0.1646367865,0.2648966994,0.0,0.1974668843,0.1519074216
RAB3A,0.1220043503,0.0,0.0,0.0,0.1308361737,0.2670786665,0.3437566245,0.3511720803,0.1518559869
MAP3K5,0.2791483047,0.0585644478,0.0,0.026146402582526207,0.1754110093,0.3257602138,0.0770686618,0.2717745399,0.1517341975
ALG5,0.2547337505,0.1723380892,0.0,0.05723272264003754,0.2427647446,0.2707236302,0.0090081932,0.2063037751,0.1516381132
RER1,0.3988654215,0.4032268194,0.0,0.012776730582118034,0.1368561521,0.1188060488,0.0,0.1416687524,0.1515249906
SVIP,0.3516543959,0.1855996145,0.0,0.0,0.2527819435,0.0843236509,0.0588473494,0.2787045717,0.1514889407
SNAP23,0.3360432259,0.2871723919,0.0,0.09326290339231491,0.0045713223,0.324868644,0.0,0.1658422248,0.151470089
SELENOS,0.5382368418,0.2305995918,0.0,0.006573397666215897,0.1273154786,0.198540878,0.0,0.0975823494,0.1498560672
SEC62,0.4929745286,0.2637069756,0.0,0.09399255365133286,0.2174283349,0.0945359533,0.0,0.0298253142,0.1490579575
TBC1D24,0.5972989707,0.2158643331,0.0,0.029776088893413544,0.0558371885,0.1516357694,0.0,0.1376527496,0.1485081375
ASAP2,0.3554022672,0.2691340103,0.0,0.07929117977619171,0.1361322291,0.1837676257,0.0,0.1591137725,0.1478551356
GGA1,0.3258939888,0.0265640331,0.0,0.08666984736919403,0.2532441827,0.3149216692,0.0,0.1737516769,0.1476306748
SYTL2,0.1741473615,0.5347041731,0.0,0.13843801617622375,0.0823445315,0.1398975301,0.0,0.1101051725,0.1474545981
COG6,0.2770210095,0.0,0.0,0.506719708442688,0.1502183676,0.135707158,0.0,0.1092287925,0.1473618795
AP3B1,0.2296979662,0.3654107713,0.0,0.26800695061683655,0.1646874237,0.1169154794,0.0,0.032170162,0.1471110942
ARHGEF7,0.1130334422,0.7756137279,0.0,0.0,0.0577313564,0.1857890695,0.0,0.0393312879,0.1464373605
RFT1,0.274004528,0.0040267205,0.0,0.03513910621404648,0.2244064641,0.2805475778,0.0824728788,0.263916565,0.1455642301
UBQLNL,0.3516596455,0.1247198557,0.0,0.20306944847106934,0.0327015639,0.3541599829,0.0,0.0966443262,0.1453693528
SSR2,0.1430274967,0.2633046098,0.0,0.0,0.3655131845,0.2191858743,0.0,0.1709410046,0.1452465212
HSPA5,0.5887384515,0.1597470925,0.0,0.004976761527359486,0.1146925991,0.2452997313,0.0,0.0469338987,0.1450485668
TBC1D19,0.1016702919,0.148562956,0.0,0.050510209053754807,0.1599201722,0.5019361227,0.0,0.195341014,0.1447425957
TRAPPC6B,0.2249826569,0.0,0.0,0.4213654100894928,0.1693246582,0.1665587571,0.0,0.1750756203,0.1446633878
RAB38,0.5203882574,0.2605431314,0.0,0.007758923806250095,0.0538471578,0.2439487731,0.0,0.0645810414,0.1438834106
BCAP31,0.2814055594,0.1789760141,0.0,0.0,0.236828269,0.2315984487,0.0,0.2208594063,0.1437084622
VPS45,0.183544843,0.0854686002,0.0,0.10793386399745941,0.2612604725,0.3920659673,0.0,0.1179853541,0.1435323876
RAB8B,0.5146992592,0.2542836215,0.0,0.0,0.0720430466,0.1283112051,0.0,0.1788963833,0.1435291895
TBC1D12,0.2572016313,0.1086812545,0.0,0.0,0.1976253362,0.3660402289,0.0068740042,0.2095969482,0.1432524254
SAR1B,0.4003989147,0.038131975,0.0,0.0,0.1539564035,0.3422346285,0.0076150696,0.2034403097,0.1432221626
SSR3,0.4022989403,0.1098613786,0.0,0.18293340504169464,0.0873966316,0.2970273905,0.0,0.066196517,0.1432142829
UFD1L,0.199288288,0.1140784751,0.0,0.45848461985588074,0.1412464672,0.1097385326,0.0,0.115809836,0.1423307773
AGAP2,0.4758715716,0.3954140988,0.0,0.010076956823468208,0.0826587093,0.0653942455,0.0,0.1061552942,0.1419463595
PIK3C3,0.1736215754,0.1927078352,0.0,0.0,0.2916921583,0.260534381,0.0,0.2168386206,0.1419243213
TRAM1,0.5283106452,0.4045409471,0.0,0.0,0.1025816984,0.020642809,0.0,0.0749916424,0.1413834678
SURF4,0.6499128284,0.0,0.0,0.1340092122554779,0.1190618632,0.1607534065,0.0,0.0602403037,0.1404972018
JUN,0.2474025242,0.1713217061,0.0,0.06882013380527496,0.1066339741,0.2465588025,0.0855416351,0.1973899717,0.1404585934
VTI1A,0.3473962136,0.3382409028,0.0,0.0,0.2404223955,0.1723123496,0.0,0.0247159865,0.140385981
VAMP7,0.2963739289,0.0690186622,0.0,0.0,0.3832718755,0.2796779599,0.0,0.0923584043,0.1400876039
GALNT2,0.4001564296,0.3686887806,0.0,0.04242558404803276,0.09209273,0.108812783,0.0,0.1040261983,0.1395253132
RAB22A,0.187052245,0.0643255432,0.0,0.0,0.3136121927,0.1827093271,0.0918555961,0.2746979879,0.1392816115
SNAP25,0.4805731728,0.0,0.0,0.22853665053844452,0.0578170934,0.2112136672,0.0356712086,0.1002371641,0.1392561196
BAK1,0.1836419647,0.2850987188,0.0,0.1660732924938202,0.1779074654,0.2300726804,0.0,0.0707053465,0.1391874335
DDIT3,0.5158367724,0.1656721598,0.0,0.06011771038174629,0.0410359145,0.3209495404,0.0,0.0075192917,0.1388914236
STUB1,0.1270878649,0.3085822507,0.0,0.0,0.1395169116,0.2339480858,0.0832400993,0.2182461436,0.1388276695
GLT8D1,0.4145431505,0.2282222958,0.0,0.16775640845298767,0.0628679945,0.1056640074,0.0,0.1307476793,0.138725192
MGAT1,0.3714163602,0.0656069173,0.0,0.04074166715145111,0.3459260375,0.1055985011,0.0,0.1743658731,0.1379569195
ASAP3,0.5289863474,0.0380500427,0.0,0.14161284267902374,0.1648595286,0.0487868913,0.0042528917,0.1758862889,0.1378043542
RFWD2,0.3764169256,0.1849183738,0.0,0.010823880322277546,0.3430819242,0.075948937,0.0,0.1077428332,0.1373666093
VAMP5,0.464277612,0.2434940927,0.0,0.0,0.0648530566,0.0191274458,0.0883731924,0.2179780977,0.1372629372
MGAT5,0.1623093588,0.1238206075,0.0,0.3152449131011963,0.1874806948,0.1747980486,0.0,0.1310805026,0.1368417657
CRYAB,0.1423384086,0.3613124223,0.0,0.20503094792366028,0.0507431077,0.1343960469,0.0887102433,0.1041926929,0.1358404837
HSPA1B,0.5046161724,0.1352105423,0.0,0.11919862776994705,0.0888960492,0.0381063255,0.0888850383,0.1113488256,0.1357826976
HSPH1,0.2281812826,0.2740284119,0.0,0.24165816605091095,0.1097301642,0.211207845,0.0,0.016461707,0.1351584471
CYTH1,0.4359928082,0.2410631989,0.0,0.011098047718405724,0.2079581571,0.1725947559,0.0,0.0125245483,0.1351539395
AP3S1,0.403028315,0.1472492309,0.0,0.2537643611431122,0.0159795598,0.2102358536,0.0,0.0485066845,0.1348455006
NGLY1,0.3313203102,0.2665708114,0.0,0.0,0.2628518311,0.1263338901,0.0,0.0909201787,0.1347496277
EVI5L,0.092508485,0.0874726337,0.0,0.0,0.2787980757,0.3588405992,0.0,0.2602107994,0.1347288241
USO1,0.1029411705,0.0,0.0,0.0,0.2655143349,0.2977630652,0.092356176,0.3161471903,0.1343402421
KDELR1,0.481909209,0.2332305088,0.0,0.0,0.2328831022,0.0359277899,0.0,0.0893186057,0.134158652
AGAP3,0.0439919532,0.2263744293,0.0,0.00678417831659317,0.4038302247,0.1892742106,0.0,0.1988661329,0.1336401411
ALG10B,0.5651091431,0.0,0.0,0.0,0.0536541536,0.282458414,0.0206678568,0.1461103525,0.13349999
UGCG,0.2747950962,0.0883419363,0.0,0.012582234106957912,0.1395853543,0.3594794383,0.0052968831,0.1878231689,0.1334880139
SEC24C,0.1698883011,0.1141159364,0.0,0.11837885528802872,0.1591920231,0.1733895479,0.0584304752,0.2666323007,0.13250343
ARFGAP1,0.378098036,0.4133694389,0.0,0.0,0.0747867566,0.0992041524,0.0,0.0921558718,0.132201782
PIGA,0.3281726968,0.347875385,0.0,0.0,0.1631941451,0.1944105979,0.0,0.0231638833,0.1321020885
DNAJB12,0.2745097881,0.275811912,0.0,0.3077499270439148,0.0508333598,0.0233036873,0.0,0.1223272639,0.1318169923
RAB3B,0.2738167965,0.0457174926,0.0,0.017728682607412338,0.1334681926,0.1359173463,0.1708097351,0.2753111813,0.1315961784
EIF2AK2,0.3474038883,0.036338541,0.0,0.054313741624355316,0.2023822722,0.197008525,0.0,0.2139100657,0.1314196292
EXOC6,0.3831325338,0.2378811087,0.0,0.025776585564017296,0.0239978184,0.2162867045,0.0,0.163136291,0.1312763802
RAB26,0.1972685532,0.0492738092,0.0,0.0,0.1423711302,0.2909300499,0.089047049,0.2812277693,0.1312647951
AP1M1,0.4050023374,0.0381411927,0.0,0.0,0.3452628026,0.1431404778,0.0,0.1133700193,0.1306146037
RAB44,0.3547163517,0.0941433815,0.0,0.39273032546043396,0.1063357816,0.0772715089,0.0,0.0183246319,0.1304402476
VTI1B,0.2417378181,0.1334390157,0.0,0.0,0.126353502,0.2664905098,0.0,0.2752828614,0.1304129634
RAB10,0.0677801946,0.3171738809,0.0,0.0,0.291210641,0.2377143193,0.0,0.1249005689,0.1298474506
SEL1L,0.0796417286,0.0,0.0,0.0,0.1994950833,0.5224538993,0.0,0.2307851588,0.1290469837
RAB4B,0.0498681731,0.3522612704,0.0,0.0,0.1895173293,0.2651744641,0.0,0.1709171915,0.1284673036
TBC1D10B,0.4134411022,0.0,0.0,0.0568716935813427,0.2377918221,0.1008036617,0.0224422049,0.1843108274,0.126957664
NSF,0.7828310662,0.0,0.0,0.024981960654258728,0.1145817256,0.0756763288,0.0,0.0166571656,0.1268410309
B4GALNT1,0.1359817215,0.0,0.0,0.022615578025579453,0.1459304437,0.1897527206,0.2286721521,0.2901217906,0.1266343008
GALNT1,0.7590700101,0.0290918491,0.0,0.013618254102766514,0.023547352,0.1763747484,0.0,0.006901505,0.1260754648
TBC1D13,0.299126661,0.4630076045,0.0,0.0,0.042709654,0.1534747523,0.0,0.0477733696,0.1257615052
RAB35,0.180343732,0.1045302113,0.0,0.3314605951309204,0.2358963227,0.0479164031,0.0,0.1052894446,0.1256795886
SRPRA,0.4731870795,0.1325427872,0.0,0.29423272609710693,0.0130654422,0.0306456586,0.0,0.0598618409,0.1254419418
CKAP4,0.6258910367,0.185853854,0.0,0.0,0.0381188744,0.0837863416,0.0,0.0679838856,0.125204249
TBC1D2B,0.4457110816,0.0649923129,0.0,0.00420511607080698,0.0466955494,0.3253491367,0.0,0.1125985516,0.1249439685
UBE2E2,0.2072072446,0.4565416777,0.0,0.0,0.0601172796,0.0887874259,0.0,0.1857430166,0.1247995805
RAB21,0.2364859606,0.0380271848,0.0,0.0,0.1544595884,0.3530042108,0.0340428795,0.1785215595,0.1243176729
AP1S2,0.258495465,0.0544286771,0.0,0.0,0.2534739004,0.217987239,0.0,0.2085167913,0.1241127591
RAB40C,0.3965526788,0.1852994316,0.0,0.10391548275947571,0.0687562406,0.1957120483,0.0,0.0418636642,0.1240124433
VAMP8,0.6177163439,0.0300402207,0.0,0.02624206244945526,0.0966867428,0.1138486477,0.0,0.104753879,0.1236609871
EXOC1,0.357930419,0.2643990688,0.0,0.0,0.1273196327,0.1550174332,0.0,0.082741647,0.1234260251
AKAP10,0.5052902404,0.1412944818,0.0,0.0,0.0856093894,0.1376366909,0.0,0.1155283128,0.1231698894
UBE2D1,0.3561629474,0.2521202896,0.0,0.030077708885073662,0.0019364302,0.1111279201,0.0,0.2302287431,0.1227067549
ARHGAP24,0.3892242698,0.1570925409,0.0,0.05174582824110985,0.0563936537,0.159077646,0.0,0.1679287681,0.1226828383
SEC24A,0.1772177918,0.0,0.0,0.0,0.2584276369,0.3188658333,0.0,0.2265123133,0.1226279469
HSPBP1,0.2724810976,0.4291602425,0.0,0.0,0.0166718317,0.2269802535,0.0,0.0357257902,0.1226274019
STX12,0.4680360031,0.0,0.0,0.0,0.2813777755,0.1666369226,0.0,0.0633239463,0.1224218309
RBX1,0.4506613381,0.1094183263,0.0,0.030669640749692917,0.1453107754,0.1341705713,0.0,0.1089523932,0.1223978806
IQSEC2,0.3784887822,0.2287037159,0.0,0.021934673190116882,0.0292767069,0.2656101682,0.0,0.0550296853,0.1223804665
CUL1,0.1176784749,0.0,0.0,0.0,0.3407171457,0.2501943923,0.0,0.2659432358,0.1218166561
STX3,0.5804098423,0.2288804667,0.0,0.007790581788867712,0.0627754739,0.041386529,0.0,0.0509495497,0.1215240554
RAB11FIP2,0.5745002163,0.0594663834,0.0,0.0,0.0288355685,0.1967622202,0.0,0.1108418497,0.1213007798
GALNT18,0.2153257118,0.0859281088,0.0,0.0,0.1259494851,0.2576872839,0.0454194141,0.2398964249,0.1212758036
YKT6,0.2087872066,0.0894686362,0.0,0.0,0.4272239597,0.0611297648,0.0,0.1712778985,0.1197359332
MYO5B,0.2651542988,0.0534298848,0.0,0.0,0.1372978717,0.1722786233,0.1187645183,0.2105528297,0.1196847533
COPB1,0.2913571944,0.0359652687,0.0,0.11727698147296906,0.1669904947,0.2047321885,0.0,0.1401575777,0.1195599632
RAB4A,0.1624669741,0.1373812901,0.0,0.0,0.2537627328,0.2306424584,0.0,0.1695740004,0.119228432
RAB2B,0.0570780586,0.0356939694,0.0,0.0684087947010994,0.3289917688,0.2240686406,0.0,0.2332377058,0.1184348672
ALG12,0.2230006914,0.0721046574,0.0,0.0,0.1783119528,0.1689787804,0.0676600543,0.2330241386,0.1178850344
RAB3IP,0.5006594096,0.2121216703,0.0,0.1505250632762909,0.025779465,0.0009636658,0.0152154352,0.0348109936,0.1175094628
BAG2,0.3209710566,0.1727804578,0.0,0.0,0.0071274134,0.2519839983,0.0,0.1870538755,0.1174896002
STX17,0.4713011537,0.1766786259,0.0,0.0,0.1453196438,0.1245786978,0.0,0.020950337,0.1173535573
AGAP1,0.2016911655,0.1116479288,0.0,0.010237365029752254,0.0497828817,0.4085060833,0.0,0.1539977295,0.1169828942
AP3D1,0.3820310334,0.1463257762,0.0,0.03293965756893158,0.1041295615,0.2259692196,0.0,0.0440716264,0.1169333593
IQSEC3,0.5201708417,0.0503944797,0.0,0.07269661873579025,0.083404533,0.1671373117,0.0,0.039498745,0.1166628162
BET1,0.3140895185,0.1935503057,0.0,0.010171552188694477,0.2581521209,0.119188164,0.0,0.0356196808,0.1163464178
ATXN3,0.2779965158,0.0,0.0,0.0,0.2486482945,0.185920733,0.0,0.2135818936,0.1157684296
ABO,0.6211058061,0.1487221377,0.0,0.0,0.0446273575,0.0666193286,0.0,0.042971436,0.1155057582
TUSC3,0.2404807902,0.3134700329,0.0,0.2893223166465759,0.0022375107,0.0548590135,0.0161832145,0.006652751,0.1154007037
SEC23B,0.3710017422,0.2246513964,0.0,0.0,0.1501302896,0.0211770383,0.0,0.1527077418,0.114958526
TMX2,0.1050593016,0.1708899583,0.0,0.003996104001998901,0.2783306842,0.1199249824,0.0025050765,0.2378343468,0.1148175567
SRP9,0.1694458312,0.0824740078,0.0,0.008315514773130417,0.2621365439,0.2558753303,0.0,0.1386510213,0.1146122812
ARFGEF1,0.2809813663,0.2888400554,0.0,0.0,0.0817362408,0.1442411361,0.0,0.1124084218,0.1135259026
TBC1D5,0.1795430319,0.0537987315,0.0,0.00493654515594244,0.3661385717,0.1116709932,0.0,0.1896210277,0.1132136126
RAB11A,0.282169419,0.133166091,0.0,0.007877258583903313,0.228502442,0.0112915621,0.0602913337,0.1821381183,0.1131795281
SMCHD1,0.3439015986,0.0492857386,0.0,0.0,0.1044951411,0.2466749027,0.0,0.1606329969,0.1131237972
PIGC,0.4278052899,0.2301576821,0.0,0.12991157174110413,0.0401156908,0.0412103375,0.0,0.0354145806,0.1130768941
RAB30,0.2818331307,0.1148822871,0.0,0.0,0.0801816577,0.1262176866,0.1199475103,0.1799078619,0.1128712668
ARAP1,0.3641024824,0.2770047106,0.0,0.0,0.1460422283,0.0875621783,0.0,0.0250822911,0.1124742363
SEC16A,0.2798656338,0.4682213697,0.0,0.012426272965967655,0.0145124418,0.0390709928,0.0,0.0842255576,0.1122902836
STX1A,0.1705535657,0.1477042136,0.0,0.040357042104005814,0.1180165368,0.0757429438,0.1029896788,0.2376090005,0.1116216227
DPAGT1,0.3737125588,0.1302899516,0.0,0.06619381159543991,0.0456796316,0.1311523075,0.0,0.1434655326,0.1113117242
MICALCL,0.0871459645,0.2633387209,0.0,0.0,0.0448433265,0.2037302448,0.094861944,0.1954453907,0.1111706989
ARFGAP2,0.1978071278,0.1380014363,0.0,0.13986751437187195,0.1226351559,0.1072630492,0.0,0.1833224027,0.1111120858
UBE2D4,0.2525857311,0.0306322434,0.0,0.05085102096199989,0.3329516878,0.0531074161,0.0,0.1671153235,0.1109054279
KIF20A,0.5665557816,0.0576777081,0.0,0.0,0.0507351637,0.1372843532,0.0,0.074179478,0.1108040606
ARFGAP3,0.1230080978,0.1019719864,0.0,0.08818525075912476,0.0370338126,0.3861125805,0.0,0.1461724725,0.1103105251
EIF2AK3,0.2518132638,0.1014551808,0.0,0.006430178415030241,0.2369556726,0.1715538703,0.0,0.1134801265,0.1102110366
BAG1,0.5304016694,0.1008679028,0.0,0.06754877418279648,0.0675216412,0.0288287711,0.0,0.0857757776,0.110118067
PPIA,0.1762075673,0.2537316294,0.0,0.0,0.0651188096,0.3257912989,0.0,0.0572074335,0.1097570923
AGR2,0.3228964151,0.2230624393,0.0,0.0,0.0154229331,0.1554379394,0.0366293823,0.1236936579,0.1096428459
EXOC5,0.5904027458,0.0302381539,0.0,0.0,0.006576751,0.1370061468,0.0,0.1112548833,0.1094348351
EIF2AK1,0.3955888031,0.0,0.0,0.0,0.3016083659,0.1521654972,0.0,0.0238034711,0.1091457672
REPIN1,0.393927825,0.1007946696,0.0,0.01786409690976143,0.0831251544,0.2224530239,0.0,0.0541869805,0.1090439688
OS9,0.1294289571,0.1796850205,0.0,0.07573609054088593,0.0415423921,0.2798724955,0.0,0.1594332984,0.1082122818
RAB39A,0.4437821149,0.1277882676,0.0,0.0,0.0550192745,0.2056666205,0.0,0.0322413803,0.1080622072
CANX,0.222661798,0.0,0.0,0.0,0.2055020968,0.0808173621,0.1157666628,0.2385075542,0.1079069342
RAB2A,0.1175960895,0.0289682424,0.0,0.0,0.0985964338,0.1871093683,0.1124794985,0.3157334212,0.1075603817
DNAJC5,0.4264022786,0.1440544996,0.0,0.03816341981291771,0.1678048478,0.0548202081,0.0,0.026964987,0.1072762801
TBC1D9B,0.2062454493,0.0204214956,0.0,0.05368718132376671,0.139961685,0.2363369709,0.0,0.2001559883,0.1071010963
EDEM1,0.2033405838,0.2116881622,0.0,0.0,0.1794103252,0.1024475239,0.0,0.1591224484,0.1070011304
GALNT14,0.5462029651,0.038090069,0.0,0.0,0.0383324373,0.052424561,0.0678210242,0.1106546823,0.1066907174
NCKIPSD,0.2892653156,0.2925878417,0.0,0.07992742210626602,0.0047308297,0.0987443347,0.0,0.0867193736,0.1064968897
SSR4,0.3268154044,0.1162918966,0.0,0.2272871434688568,0.1278614862,0.0508124536,0.0,0.0006145069,0.1062103614
TXNDC5,0.2427378219,0.0357874545,0.0,0.07695131003856659,0.1686627926,0.0927511895,0.0098693739,0.2192376949,0.1057497047
BAX,0.3420889159,0.038922596,0.0,0.0,0.0878248682,0.2403416995,0.0,0.1309990762,0.1050221445
COPZ1,0.2795696897,0.0725256757,0.0,0.4378986954689026,0.0369631081,0.0074378676,0.0,0.0031495881,0.1046930781
HSPA6,0.1624909129,0.165101888,0.0,0.061489447951316833,0.1053665392,0.0378860647,0.131261502,0.1721275231,0.1044654847
GXYLT1,0.4844898698,0.0894249552,0.0,0.046363234519958496,0.0624126367,0.1029544874,0.0,0.0487556241,0.104300101
WAS,0.1558129306,0.2428958851,0.0,0.13104504346847534,0.0571547863,0.1570202596,0.0,0.090264591,0.104274187
MAN1C1,0.3104236111,0.0,0.0,0.04049540311098099,0.0872744728,0.1660388427,0.0933454745,0.1303103571,0.1034860202
CYTH3,0.3107055308,0.2819335931,0.0,0.015136471949517727,0.0844920935,0.0558787786,0.0,0.0779895454,0.1032670017
RAB20,0.3867472313,0.0336467972,0.0,0.07423996180295944,0.1276373553,0.1009736608,0.0,0.1020833929,0.1031660499
CAPN1,0.0,0.0,0.0,0.0126377297565341,0.2108619599,0.3128408455,0.0,0.2867714441,0.1028889974
NSFL1C,0.0508351459,0.0799238759,0.0,0.029353242367506027,0.1337270526,0.4244827658,0.0,0.1025815168,0.1026129499
EEA1,0.5678239051,0.0,0.0,0.0,0.0327759726,0.1421840554,0.0,0.0763710077,0.1023943676
RAB5B,0.5514062181,0.0330571481,0.0,0.0,0.0455388144,0.1178124225,0.0,0.0696355702,0.1021812717
ARFIP2,0.5047637118,0.0869588005,0.0,0.0,0.0995172156,0.0046209767,0.0,0.1174790216,0.1016674658
PSD,0.3443350579,0.1199594748,0.0,0.0,0.0385087073,0.230198262,0.0,0.0776136595,0.1013268952
