GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
NAPA,0.2394987841,0.1765338344,0.0,0.09387190639972687,0.1500052,0.3273408779,0.0,0.1528637286,0.1425142914
RAB40A,0.413985913,0.2752258809,0.0,0.10793573409318924,0.1920947441,0.1435471279,0.0,0.0015190212,0.1417885526
ATF4,0.1583858012,0.0864109076,0.0,0.0,0.2803642628,0.290271766,0.0119338192,0.3056166092,0.1416228958
GALNT6,0.2864832189,0.0481943188,0.0,0.041048429906368256,0.0529323737,0.0696799636,0.3440903174,0.2847875453,0.140902021
ARFIP2,0.2571321399,0.2418915306,0.0,0.0,0.4349783874,0.1187475304,0.0,0.0736627405,0.1408015411
OSGIN2,0.4378032727,0.3809198356,0.0,0.03790595009922981,0.0215705703,0.1585889541,0.0,0.0873673187,0.1405194877
GXYLT2,0.4870645056,0.0967574886,0.0,0.0,0.1236737666,0.1621334942,0.0,0.252089601,0.140214857
COPB1,0.3378370626,0.1656361564,0.0,0.03215855360031128,0.196539263,0.2621830168,0.0,0.1258266213,0.1400225842
TBC1D7,0.3413357765,0.45037636,0.0,0.009451822377741337,0.1982565293,0.1124705112,0.0,0.0078226131,0.1399642016
ERP44,0.2917927509,0.4038499655,0.0,0.30667439103126526,0.0487334935,0.0599836262,0.0,0.0079880039,0.1398777789
SEC63,0.4832922984,0.0342475595,0.0,0.4152940809726715,0.0564762199,0.006924286,0.0,0.1195528257,0.1394734088
VAMP8,0.4269599131,0.0778634093,0.0,0.0,0.1691632302,0.244860501,0.0,0.195188959,0.1392545016
PIGA,0.3658115769,0.1599967057,0.0,0.0,0.0376535937,0.2624064412,0.0,0.2843781491,0.1387808083
RAB41,0.350855653,0.0,0.0,0.2935057580471039,0.0366867764,0.2539302487,0.0125754805,0.1624739503,0.1387534834
ATF6,0.1213616433,0.2125122536,0.0,0.0,0.2992640624,0.2838119021,0.0,0.1900524056,0.1383752834
RAB43,0.0882630133,0.0,0.0,0.011554020456969738,0.357548251,0.3132919712,0.0,0.3332745453,0.1379914752
CRYAB,0.4798075446,0.2939929927,0.0,0.037041548639535904,0.0526424381,0.0975508151,0.0,0.137479347,0.1373143358
ACAP2,0.1802036521,0.0,0.0,0.2210594117641449,0.2370773463,0.2792133613,0.0,0.1797450666,0.1371623548
RAB21,0.4222869362,0.0775434937,0.0,0.0,0.3020812311,0.2291735359,0.0,0.0627315111,0.1367270885
HAS2,0.3418823848,0.1295226778,0.0,0.3662273585796356,0.0500105948,0.06111562,0.0070580134,0.1362338459,0.1365063119
DPAGT1,0.5093388892,0.0352044438,0.0,0.01681206375360489,0.1098336672,0.0639288062,0.1251955781,0.2296810794,0.136249316
EIF2AK4,0.3072646826,0.0,0.0,0.2168867588043213,0.1864339074,0.2511645967,0.0,0.1207238374,0.1353092229
IQSEC2,0.3314838487,0.0398353663,0.0,0.06974140554666519,0.3778323952,0.197386975,0.0,0.0622859251,0.1348207395
EIF2AK3,0.3229818678,0.0,0.0,0.0,0.2935170039,0.2281926899,0.0,0.2336881262,0.134797461
DERL1,0.0227477857,0.4151097336,0.0,0.36813101172447205,0.1191340112,0.1418156101,0.0,0.01138868,0.134790854
GALNT14,0.3034041081,0.2061016133,0.0,0.05740439519286156,0.0406404365,0.1705230385,0.063543617,0.2355484766,0.1346457106
EXOC7,0.0461881269,0.1338590727,0.0,0.7337988018989563,0.0382220982,0.0828766014,0.0,0.0402873545,0.1344040069
PIGS,0.4411155708,0.0490219102,0.0,0.1798134595155716,0.2191968881,0.0559515767,0.0,0.1251569048,0.1337820388
HSPH1,0.1697670902,0.2598035716,0.0,0.12376276403665543,0.1021347528,0.299653491,0.0,0.1094370036,0.1330698342
DNAJC3,0.070918074,0.0708349595,0.0,0.03402717411518097,0.1880938453,0.4432114258,0.0,0.2550489057,0.1327667981
TMED7,0.3512490613,0.1116440151,0.0,0.026280339807271957,0.169022756,0.2152587515,0.0,0.1876581835,0.1326391384
TRAPPC9,0.2260187914,0.0452704204,0.0,0.04935070127248764,0.180188716,0.3911943187,0.0,0.1639887374,0.1320014606
RASEF,0.3032959958,0.1171883681,0.0,0.0,0.1498099877,0.3105519465,0.0,0.1722908133,0.1316421389
TBC1D15,0.164633841,0.271750207,0.0,0.0,0.1753729289,0.2576750106,0.0,0.1835404066,0.1316215493
SEC24A,0.2159969491,0.3555041333,0.0,0.009009870700538158,0.0768115832,0.154369889,0.0036289749,0.2336830767,0.1311255596
SIL1,0.0969317021,0.0,0.0,0.0,0.3622330555,0.3820663055,0.0,0.2049991714,0.1307787793
ALG5,0.2050885288,0.076396945,0.0,0.08505549281835556,0.3769372341,0.1658297837,0.0,0.1342548512,0.1304453545
BET1,0.1604443842,0.3150156938,0.0,0.08304478973150253,0.1510706798,0.2015684564,0.0,0.1259935973,0.1296422002
RAB4A,0.0515133101,0.2386865255,0.0,0.04122024402022362,0.1881681818,0.2975311845,0.0001430826,0.2198585122,0.1296401301
IQSEC3,0.1950294622,0.1790626063,0.0,0.5434165000915527,0.0295732968,0.0649133446,0.0,0.0247812308,0.1295970551
TUSC3,0.3835392289,0.0,0.0,0.0,0.0702313541,0.1721539806,0.1467624117,0.2639703753,0.1295821688
HSP90AA1,0.0308758126,0.2149885987,0.0,0.18362414836883545,0.0786663863,0.313764993,0.0,0.2136110131,0.129441369
ACAP3,0.3615968536,0.2655407858,0.0,0.10079718381166458,0.1812345755,0.0402279189,0.0,0.0839838573,0.1291726469
VTI1A,0.1103287666,0.0773829032,0.0,0.22409696877002716,0.3995559,0.0139369119,0.0,0.2058957444,0.1288996494
UBA1,0.3862169046,0.2208410349,0.0,0.059779662638902664,0.2391986488,0.0338560671,0.0,0.0912617972,0.1288942644
RPN1,0.2501598468,0.1451942039,0.0,0.0,0.3421433047,0.1662390983,0.0,0.1270114239,0.1288434847
STX10,0.3469359906,0.0415411574,0.0,0.0,0.1678011824,0.2941055034,0.0,0.1747656071,0.1281436801
PIK3CA,0.3590012829,0.0427116815,0.0,0.0,0.0532774685,0.3590283054,0.0,0.2108925283,0.1281139083
MARCH6,0.1360160841,0.1800799615,0.0,0.5206179022789001,0.0461324835,0.0,0.0,0.1378277854,0.1275842771
MON1A,0.4429758114,0.061645607,0.0,0.3652246296405792,0.0009915732,0.0410823729,0.0,0.1086563042,0.1275720373
KDELR1,0.3370960725,0.0346173657,0.0,0.0,0.1009772867,0.3263855056,0.0027085347,0.2170002276,0.1273481241
SRPRB,0.1216411933,0.2614152578,0.0,0.0,0.1968351822,0.2712682926,0.0,0.1666446895,0.1272255769
STUB1,0.2228641085,0.1147189844,0.0,0.24255390465259552,0.1389910236,0.1268224598,0.0,0.1707101621,0.1270825804
SPCS2,0.0851855913,0.3847713789,0.0,0.26893875002861023,0.0216422095,0.0874243887,0.0,0.1660423383,0.1267505821
RAB22A,0.208387637,0.2854220995,0.0,0.04488852992653847,0.1274965841,0.1770150699,0.0,0.1704839967,0.1267117396
PGAP1,0.2571328043,0.3397498816,0.0,0.009610654786229134,0.1204364113,0.1278228136,0.0,0.1480523966,0.1253506203
OPTN,0.4101546002,0.3107265537,0.0,0.008415991440415382,0.025857543,0.1769499953,0.0,0.067792863,0.1249871933
SRP14,0.5246068119,0.0621232565,0.0,0.0,0.2484870884,0.1588756608,0.0,0.0007795978,0.1243590519
SEC23B,0.2137360726,0.0,0.0,0.0,0.1538342727,0.324605754,0.0,0.298074336,0.1237813044
RAB11B,0.049647945,0.5145138581,0.0,0.2094142735004425,0.0621935222,0.0014138333,0.0,0.1520258497,0.1236511602
UBE2G1,0.1046424673,0.17555952,0.0,0.13239897787570953,0.1083131514,0.285831922,0.0,0.1778334569,0.1230724369
ATXN3,0.2784311956,0.0,0.0,0.0,0.3438654384,0.1864574213,0.0,0.1750428361,0.1229746114
SRP68,0.0245319257,0.0962605217,0.0,0.07813046872615814,0.2956741843,0.2719649811,0.0,0.2153318306,0.122736739
MAP3K5,0.1460089152,0.0,0.0,0.016682229936122894,0.1359397865,0.3997726643,0.0,0.2802807988,0.1223355493
MGAT4B,0.5737867416,0.0,0.0,0.11841217428445816,0.0270888384,0.0636714146,0.0,0.1956904768,0.1223312057
ERP27,0.3282530323,0.0,0.0,0.0,0.1057850407,0.2113412897,0.0837480237,0.2491050347,0.1222790526
TBC1D22B,0.234448629,0.2617208685,0.0,0.005054204259067774,0.0734988151,0.2433533791,0.0,0.1583944498,0.1220587932
GLT1D1,0.1295861513,0.4171968374,0.0,0.07077953219413757,0.109490634,0.0108499347,0.0834428644,0.1539517813,0.1219122169
NET1,0.2853968984,0.3365572382,0.0,0.01970306970179081,0.1112475803,0.1561305014,0.0,0.0630515569,0.1215108556
PSD2,0.2184509579,0.0908600643,0.0,0.12625987827777863,0.0328930642,0.1546134122,0.1594771628,0.1797907572,0.1202931621
ARAP2,0.1907340791,0.3083801726,0.0,0.011319728568196297,0.0495375745,0.0410293423,0.1394823191,0.2211508048,0.1202042526
PIGU,0.2036353806,0.0342475595,0.0,0.15665671229362488,0.2628826182,0.2210199658,0.0,0.0824801135,0.1201152937
ARF5,0.1077827181,0.0,0.0,0.19354434311389923,0.2947012379,0.3247535453,0.0,0.0392503932,0.1200040297
POMT1,0.1878553176,0.2143479362,0.0,0.0,0.2709241193,0.1200436747,0.0,0.1667575873,0.1199910794
VCP,0.1279419661,0.2150914828,0.0,0.0,0.364089371,0.1079583928,0.0,0.1423868243,0.1196835046
SNAP23,0.0598563869,0.4871326637,0.0,0.06542211025953293,0.1159993784,0.134858136,0.0,0.092183628,0.1194315379
KIF20A,0.143987448,0.2265611642,0.0,0.0,0.1109562231,0.2878540092,0.0,0.185935681,0.1194118157
TBC1D10B,0.019859178,0.1550363164,0.0,0.0,0.4398137611,0.1595948519,0.0,0.1779160176,0.1190275156
ERO1A,0.5799571991,0.0,0.0,0.2670353353023529,0.0357141275,0.0466324822,0.0,0.0147014689,0.1180050766
RAB2B,0.1026354112,0.5589592132,0.0,0.0,0.0306728942,0.1288160056,0.0,0.1220209242,0.117888056
TBC1D1,0.2214015664,0.5209171059,0.0,0.0,0.0096927826,0.0890942344,0.0,0.0984033623,0.1174386314
AP3M2,0.1518984001,0.1335392339,0.0,0.0,0.1525560329,0.2545502104,0.0,0.2444096692,0.1171191933
CLTA,0.4148043634,0.0342475595,0.0,0.1791054755449295,0.0320832428,0.1747593249,0.0,0.1013457405,0.1170432133
PSD,0.4814408983,0.0,0.0,0.0706731304526329,0.1155977877,0.1771140578,0.0,0.0835904214,0.116052037
DERL2,0.25218118,0.29994261,0.0,0.0,0.0980281306,0.1897168101,0.0,0.0869916661,0.1158575496
SEC11A,0.0937794516,0.2673848294,0.0,0.0,0.251427075,0.1831290851,0.0,0.1310077923,0.1158410292
RNF5,0.2036263086,0.0937673936,0.0,0.0,0.2930209831,0.231553603,0.0,0.1041263597,0.115761831
SSR3,0.2772793896,0.2988517675,0.0,0.13927190005779266,0.0006527109,0.0664803122,0.0047553969,0.1375189043,0.1156012977
EIF2AK1,0.2886878678,0.2382512994,0.0,0.0042910645715892315,0.1065574941,0.2358158307,0.0,0.0478672474,0.1151838505
SEC16B,0.3345137342,0.4003675462,0.0,0.0,0.0696668236,0.1099109024,0.0,0.0061379029,0.1150746137
KDELR3,0.1944515196,0.1759218698,0.0,0.03167667239904404,0.0054256487,0.036541167,0.172644946,0.3036400921,0.1150377394
B3GNTL1,0.1503623476,0.0,0.0,0.0,0.3416544149,0.2300549048,0.0,0.1977687555,0.1149800528
CKAP4,0.3460630232,0.4614744022,0.0,0.002718331292271614,0.0626670223,0.0027509554,0.0,0.0422455966,0.1147399164
ASAP3,0.282721114,0.2597762313,0.0,0.03569662943482399,0.2016544932,0.0239418621,0.0,0.1125892899,0.1145474525
GALNT10,0.1048401422,0.2488567523,0.0,0.08383287489414215,0.0792808026,0.0313773574,0.0439190066,0.3239502372,0.1145071466
SPCS1,0.1373395443,0.1604100188,0.0,0.44244614243507385,0.0461509012,0.0871132924,0.0,0.0379649506,0.1139281062
MGAT2,0.313525554,0.2600535412,0.0,0.0,0.0017892987,0.1500178415,0.0,0.1811623053,0.1133185676
ARF4,0.2299402464,0.157196298,0.0,0.0,0.2628282298,0.1372858326,0.0,0.1188374466,0.1132610067
ALG14,0.282198643,0.0141644365,0.0,0.0,0.1545437748,0.2392931339,0.0,0.2143225566,0.1130653181
ARAP1,0.2037192262,0.0502920934,0.0,0.05793631821870804,0.0067062325,0.4029414,0.0,0.1809508915,0.1128182702
UBE2D1,0.1619686514,0.5140957177,0.0,0.029084332287311554,0.0051519366,0.0448908878,0.0,0.147289013,0.1128100673
HSP90B1,0.2280092591,0.4099399807,0.0,0.12603852152824402,0.0616844588,0.0392167803,0.0,0.0322189604,0.1121384951
SSR4,0.0220657533,0.2767784935,0.0,0.0,0.1801836479,0.2422761641,0.0,0.1744726109,0.1119720837
GOLGA4,0.0775978992,0.0900575013,0.0,0.208776593208313,0.0848126009,0.3572771029,0.0,0.0765993,0.1118901247
TBC1D5,0.1768097309,0.3136925224,0.0,0.0,0.1135157009,0.131687397,0.0,0.1587466628,0.1118065018
RAB9A,0.156901088,0.0398795111,0.0,0.0,0.2459360197,0.3081461085,0.0,0.1420692698,0.1116164996
PIGT,0.2545679022,0.2655067536,0.0,0.09452463686466217,0.1045789685,0.0612117299,0.0,0.1104280828,0.1113522592
LARGE2,0.3348163327,0.0385285044,0.0,0.0,0.0815867592,0.0391360924,0.1490023791,0.2448424573,0.1109890656
ALG12,0.0689554791,0.0396049993,0.0,0.3017742931842804,0.1483398385,0.2511067657,0.0,0.0766216976,0.1108003842
GPAA1,0.4462495324,0.1024189775,0.0,0.23428882658481598,0.0246703739,0.0472751873,0.0,0.0269758116,0.1102348387
SYVN1,0.0524988774,0.2905262864,0.0,0.023000776767730713,0.1903858367,0.2659821269,0.0,0.0586519465,0.1101307313
DNMBP,0.208006632,0.3265629261,0.0,0.20988810062408447,0.0300324132,0.0614399146,0.0,0.0433334403,0.1099079284
RAB24,0.3119923527,0.1969765809,0.0,0.05447150766849518,0.0851089154,0.0812330397,0.0002633649,0.1460269397,0.1095090876
B4GALT3,0.2864405392,0.0886395995,0.0,0.0,0.3725860327,0.0398205776,0.0,0.0874045535,0.1093614128
PIK3C3,0.0919406388,0.0583820481,0.0,0.19112344086170197,0.1913695505,0.2078803026,0.0,0.1322362472,0.1091165285
STX16,0.0435657181,0.0,0.0,0.0,0.3166818244,0.2126965133,0.0,0.2999255978,0.1091087067
RAB33B,0.1125584878,0.041770361,0.0,0.0,0.2552614825,0.3605104041,0.0,0.1020063888,0.1090133905
VAMP1,0.2280874196,0.1235206729,0.0,0.0,0.0541448333,0.2846398001,0.0,0.1781264214,0.1085648934
PIGM,0.1287673496,0.0,0.0,0.01041658129543066,0.3351864989,0.1066620926,0.0,0.2870675369,0.1085125074
RALBP1,0.1431121715,0.4989894183,0.0,0.0,0.0101125359,0.129278793,0.0,0.0862861631,0.1084723852
ATF6B,0.2930609178,0.0480852756,0.0,0.0,0.1487847813,0.2547904427,0.0,0.1187695541,0.1079363714
GALNT18,0.1595523701,0.1125055573,0.0,0.0,0.1047336308,0.2586057412,0.0,0.2269765456,0.1077967306
GLT8D1,0.2695154565,0.3113183176,0.0,0.0,0.1659028536,0.0297990508,0.0,0.0821630069,0.1073373357
UFD1L,0.3323554117,0.0389445364,0.0,0.1085737869143486,0.1852930156,0.0064037561,0.0,0.1851866356,0.1070946428
STT3B,0.3867374759,0.0,0.0,0.0,0.194503116,0.1492470214,0.0,0.1231966811,0.1067105368
ARFGAP1,0.092069658,0.2080210626,0.0,0.0,0.3237778643,0.2138261405,0.0,0.014798392,0.1065616397
SEL1L,0.0758769373,0.1228586593,0.0,0.0,0.1330783896,0.3600751561,0.0,0.1602695562,0.1065198373
REPIN1,0.3363262809,0.1091010709,0.0,0.04942258819937706,0.2232412545,0.1163409087,0.0,0.0158605148,0.1062865772
RAB31,0.2360679373,0.147755028,0.0,0.12131060659885406,0.0425617205,0.1980653862,0.0,0.0982103173,0.1054963745
MAN2A2,0.2381262546,0.2630190869,0.0,0.10134296864271164,0.0382300146,0.1946180922,0.0,0.0078654823,0.1054002374
TBC1D9B,0.3997437025,0.2371090886,0.0,0.0,0.1414450606,0.0309927572,0.0,0.0309289817,0.1050274488
GMCL1,0.1993205835,0.6033923916,0.0,0.0,0.0124294743,0.0106987947,0.0,0.0093584476,0.1043999615
DNAJC5,0.2510916298,0.1099405433,0.0,0.0,0.1212836692,0.0860929394,0.0,0.2660569432,0.1043082156
RAB35,0.3008098228,0.0,0.0,0.0,0.2906064743,0.162038154,0.0,0.0774537924,0.1038635304
PSD3,0.1872776303,0.2721544965,0.0,0.07382866740226746,0.0954694299,0.1736417808,0.0,0.0279338411,0.1037882308
RBSN,0.1252007213,0.5316834472,0.0,0.012083204463124275,0.0476941686,0.0268231326,0.0,0.0861656428,0.1037062896
AP1M1,0.1554675187,0.0929576614,0.0,0.008213561028242111,0.3661827485,0.119214032,0.0,0.0858808764,0.1034895498
ALG2,0.1783859005,0.0429334582,0.0,0.09841024875640869,0.0934268287,0.2893944254,0.0,0.1210636028,0.102951808
GALNT1,0.3968847103,0.2409187891,0.0,0.0,0.0135438386,0.0238684759,0.0,0.1414906299,0.1020883055
VPS45,0.1911459898,0.0918407231,0.0,0.2998245656490326,0.0848769728,0.0093892816,0.0,0.1389533571,0.1020038613
RAB15,0.248315749,0.3880019229,0.0,0.0981726199388504,0.0352546469,0.0353351184,0.0,0.0078846157,0.1016205841
USP6,0.052957808,0.0,0.0,0.24016179144382477,0.0790790214,0.1362766084,0.0549761873,0.247915004,0.1014208026
RAB38,0.1256256238,0.0,0.0,0.35412511229515076,0.0690173554,0.07517689,0.0,0.1838015182,0.1009683125
RFWD2,0.3052457087,0.0,0.0,0.015614780597388744,0.2007236705,0.1334486895,0.0,0.1471994755,0.1002790406
NPLOC4,0.0933406924,0.3387204319,0.0,0.06335149705410004,0.2082945129,0.0348337399,0.0,0.0611149357,0.0999569762
TBC1D19,0.4442834685,0.0,0.0,0.034275203943252563,0.0361403531,0.2525986068,0.0,0.0262328508,0.0991913104
RER1,0.0684038353,0.0973127925,0.0,0.0,0.4679511554,0.110085596,0.0,0.0485351581,0.0990360672
AP3D1,0.1441742782,0.1486034119,0.0,0.26362720131874084,0.138818438,0.0467864103,0.0,0.0474074362,0.098677147
SSR1,0.1434273966,0.0493199773,0.0,0.42316147685050964,0.0649569057,0.0212665988,0.0,0.0835061387,0.0982048117
WAS,0.1535927266,0.0964561366,0.0,0.0,0.0879798024,0.1650880553,0.0243525855,0.2578888548,0.0981697702
DOCK5,0.2097679406,0.2287316829,0.0,0.027270151302218437,0.0994165155,0.1347335551,0.0,0.0848537905,0.0980967045
RAB13,0.6072068468,0.0342475595,0.0,0.06692342460155487,0.0171521203,0.0117549854,0.0,0.0443305915,0.097701941
ASAP2,0.2129180188,0.0256856696,0.0,0.0,0.0495602444,0.0353720783,0.1903573178,0.2626278791,0.097065151
CAPN2,0.1822963955,0.0892770487,0.0,0.012162300758063793,0.1881620228,0.1247869626,0.0,0.1761469501,0.0966039601
EVI5L,0.4081945604,0.1248637615,0.0,0.0,0.1072678326,0.0455351329,0.0,0.0859775272,0.0964798518
NAPB,0.2375251637,0.1857794585,0.0,0.0,0.2023029427,0.0687690492,0.0,0.0714441151,0.0957275911
HYOU1,0.4502537395,0.1150682198,0.0,0.0,0.0044635295,0.0053350371,0.0932257387,0.0949119409,0.0954072757
CUL1,0.1594393961,0.0,0.0,0.0,0.2564265969,0.1767429836,0.0,0.169637103,0.09528076
TBC1D24,0.0769045818,0.3380009925,0.0,0.0812363550066948,0.0771905549,0.0159417894,0.0,0.1694831251,0.0948446748
RABGAP1L,0.2691925125,0.0,0.0,0.18665054440498352,0.0908371654,0.0847660957,0.0264830718,0.0982344251,0.0945204769
RAB3D,0.0,0.3081928861,0.0,0.0,0.1331158632,0.2835631025,0.0,0.030350389,0.0944027801
SEC24C,0.0827465749,0.0256856696,0.0,0.02699775993824005,0.0634028725,0.3063452937,0.0,0.2498637709,0.0943802427
DNAJB2,0.146474572,0.0,0.0,0.01652849093079567,0.2649085568,0.1610064682,0.0,0.1638317309,0.0940937274
SEC61B,0.0900684713,0.0978843415,0.0,0.050980694591999054,0.1748104999,0.1594101811,0.0,0.177239797,0.0937992482
PSD4,0.1894694113,0.1924971394,0.0,0.06304527819156647,0.0915645153,0.0837336008,0.0,0.128836365,0.0936432887
CTBP1,0.0992958899,0.0439161332,0.0,0.12342389672994614,0.1658657263,0.1535986096,0.0,0.1629634701,0.0936329657
VAMP2,0.3275688913,0.0,0.0,0.06563765555620193,0.0755987539,0.0427679111,0.0,0.236555728,0.0935161175
ALG1L,0.1236115111,0.0705172261,0.0,0.33557528257369995,0.0716369793,0.0349829774,0.0543763608,0.0507665013,0.0926833548
GOSR2,0.1560999519,0.4185466782,0.0,0.0,0.0718929767,0.0315142615,0.0,0.0630738086,0.0926409596
KIF23,0.2238336197,0.3551715324,0.0,0.0193201694637537,0.0251101337,0.0364579571,0.0,0.0811861962,0.0926349511
VAMP3,0.1590792316,0.0853614992,0.0,0.006795422174036503,0.2603031456,0.1917482648,0.0,0.0367555688,0.0925053915
CAPN1,0.2646930296,0.3524781227,0.0,0.0,0.05702161,0.0193966839,0.0,0.0460551099,0.0924555695
POMT2,0.2829310726,0.1326560603,0.0,0.0,0.0128679821,0.184240707,0.0,0.1238038022,0.092062453
RAB28,0.3228965683,0.2783673621,0.0,0.0,0.0014981092,0.033798653,0.0,0.0995675438,0.0920160296
ARF3,0.1104463677,0.0432717071,0.0,0.0,0.3684577268,0.1507469359,0.0,0.0626493573,0.0919465118
DNAJB1,0.2877043181,0.1978673405,0.0,0.0,0.0765306612,0.1418711821,0.0,0.0298832084,0.0917320888
PPIA,0.3131563752,0.0659051267,0.0,0.153617724776268,0.0423007309,0.0615506348,0.0,0.0901915892,0.0908402727
CYTH1,0.182013431,0.230069974,0.0,0.18012447655200958,0.0015198646,0.1044022031,0.0,0.0284418438,0.0908214741
RAB14,0.2655607807,0.1518200578,0.0,0.0,0.1836993583,0.1246901627,0.0,0.0,0.0907212949
HSP90AB1,0.1008720152,0.3175999249,0.0,0.05680068954825401,0.1512769853,0.0168695254,0.0,0.081784409,0.0906504437
SEC24B,0.1118879144,0.1386705576,0.0,0.0,0.0831552634,0.0733103024,0.0908659761,0.2250030431,0.0903616321
ALG1L2,0.2718933067,0.0478918497,0.0,0.1418902724981308,0.0744327517,0.1060233449,0.0,0.0797404467,0.0902339965
RAB27A,0.086582736,0.1910976376,0.0,0.0,0.0844034708,0.2792078765,0.0,0.0798313871,0.0901403885
CYTH2,0.1258923579,0.3152618021,0.0,0.09576874226331711,0.0316647964,0.120461095,0.0,0.0289333357,0.0897477662
RAB10,0.1080592072,0.0638930854,0.0,0.0,0.181225297,0.1784414437,0.0,0.1843950624,0.089501762
GIT1,0.1494099297,0.0,0.0,0.0,0.370206161,0.097260501,0.0,0.0978560434,0.0893415794
UBXN6,0.2807287652,0.1223257875,0.0,0.01588539592921734,0.1607125962,0.1003585392,0.0,0.0341764682,0.089273444
STX17,0.1692758505,0.0,0.0,0.0,0.2218876278,0.1443132471,0.0,0.1784026499,0.0892349219
DNAJC1,0.3254782507,0.0,0.0,0.0,0.0445072108,0.2044627289,0.0,0.1358906393,0.0887923537
CLTC,0.4764276341,0.1556269296,0.0,0.0,0.0293419346,0.0113818008,0.0,0.0361821693,0.0886200586
DPM3,0.2201686181,0.0495721345,0.0,0.0,0.1566889252,0.1814482652,0.0,0.097103059,0.0881226252
ARHGEF1,0.2201903516,0.0491901557,0.0,0.0,0.1246522854,0.1376006635,0.0,0.1677976163,0.0874288841
HSPA2,0.3815434201,0.0611048561,0.0,0.055740319192409515,0.0365853288,0.0938016285,0.0,0.070495652,0.0874089006
HSPBP1,0.3130430875,0.1528902145,0.0,0.0,0.0972810872,0.061154949,0.0,0.0678452961,0.0865268293
SRP19,0.1199375121,0.0,0.0,0.0,0.3149283394,0.1904913041,0.0,0.0605566226,0.0857392223
APPL2,0.0859949306,0.1511877309,0.0,0.0,0.2016339225,0.1855671433,0.0,0.0596376352,0.0855026703
TXNDC12,0.122282783,0.0910522658,0.0,0.010319419205188751,0.2286804843,0.1826476612,0.0,0.0485058228,0.0854360545
BET1L,0.0989599179,0.2435292149,0.0,0.0,0.1769017844,0.0525862634,0.0,0.1089557311,0.085116614
UBE2E3,0.0294403603,0.5025716767,0.0,0.0,0.0950215509,0.0017418333,0.0,0.0507604949,0.0849419895
MGAT5,0.0801722371,0.2474157774,0.0,0.0,0.0083867145,0.1794974252,0.0,0.1600318631,0.0844380022
RAB11FIP5,0.0685653811,0.3286668907,0.0,0.03446541354060173,0.0805373594,0.1415857641,0.0,0.0207451649,0.0843207467
EDEM1,0.2734005906,0.0,0.0,0.0,0.0510120734,0.0756574862,0.0624663568,0.2063767029,0.0836141512
PIGO,0.2299914287,0.0792651354,0.0,0.0,0.028219825,0.2373716547,0.0,0.0938934935,0.0835926922
AP3B1,0.1662260485,0.0,0.0,0.020769357681274414,0.0918974554,0.165188321,0.0,0.2244557968,0.0835671224
RAB3IP,0.0689230295,0.1161352079,0.0,0.0,0.1048902468,0.2294989859,0.0,0.1485881968,0.0835044584
PICK1,0.1576024203,0.1377210164,0.0,0.1033812016248703,0.0064950615,0.146926263,0.0,0.1056786935,0.082225582
SEC24D,0.0540610956,0.2082868002,0.0,0.0,0.0908856427,0.2042603418,0.0,0.0982358753,0.0819662194
PDIA5,0.2187574051,0.0999296475,0.0,0.09481841325759888,0.0911639575,0.0394541046,0.0,0.1088167976,0.0816175407
DERL3,0.1895995706,0.3134993839,0.0,0.09011859446763992,0.0094736594,0.0134173229,0.0,0.0354028904,0.0814389277
RAB8A,0.3912908007,0.0484917655,0.0,0.007405978627502918,0.0395347917,0.0391208728,0.0,0.1255616948,0.081425738
PIGX,0.0504360076,0.3687704751,0.0,0.0,0.1966784904,0.032371697,0.0,0.0014407745,0.0812121806
CYTH4,0.3075798163,0.0254268295,0.0,0.08145428448915482,0.010582807,0.1686004413,0.0,0.0557539233,0.0811747627
STX6,0.202931378,0.1208712225,0.0,0.013713838532567024,0.0987637179,0.0526639725,0.0,0.1597499662,0.081086762
TMX1,0.2250502341,0.0892751068,0.0,0.08682303130626678,0.0355418032,0.1360910668,0.0,0.0731579941,0.0807424045
PIGN,0.1734061706,0.1473663095,0.0,0.0,0.0659668233,0.1291757158,0.0,0.1277849757,0.0804624994
PLAA,0.3782069894,0.071379353,0.0,0.0,0.0718870929,0.1003759676,0.0,0.019190631,0.0801300042
PLIN3,0.3149967592,0.0519260486,0.0,0.0,0.1050819909,0.109987874,0.0,0.0563672535,0.0797949908
TXNDC5,0.1014216904,0.0,0.0,0.0,0.1076501062,0.1559918145,0.0742074283,0.1982615512,0.0796915738
OCRL,0.1566668486,0.0,0.0,0.0,0.0924152773,0.1654151227,0.0,0.2229101193,0.079675921
SRPRA,0.1132049872,0.0453810891,0.0,0.0,0.0943946952,0.0903259577,0.0442941119,0.2493562804,0.0796196402
USP6NL,0.0772301366,0.0,0.0,0.0,0.1691093145,0.1722052427,0.0,0.2179261307,0.0795588531
MGAT4C,0.321256429,0.0290037388,0.0,0.0,0.022818964,0.0092803338,0.0939794879,0.1592994977,0.0794548064
ARHGAP5,0.1553796796,0.3774537041,0.0,0.0,0.0156743843,0.0499876508,0.0,0.0336672303,0.0790203311
YOD1,0.0552897569,0.0431908604,0.0,0.0,0.2659918181,0.1895147553,0.0,0.0770634856,0.0788813345
