GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
AP3S2,0.1188330501,0.0772939454,0.0,0.039828378707170486,0.4138276666,0.1769943289,0.0,0.1659665497,0.1240929899
PIGX,0.2100621509,0.0,0.0,0.0020905884448438883,0.1676509572,0.1187462007,0.2112192001,0.2815370231,0.1239132651
RAB5A,0.1457330508,0.1766169162,0.0,0.0052491831593215466,0.2119187869,0.1113100431,0.1024964994,0.2379237082,0.1239060235
PLAA,0.0656284848,0.0711280279,0.0,0.0,0.3319223803,0.1209445709,0.086361749,0.3094262552,0.1231764335
DDOST,0.1120931221,0.0,0.0,0.031005145981907845,0.2848260992,0.3268155664,0.0,0.2272751898,0.1227518904
DNAJC3,0.0759159875,0.0510454528,0.0,0.024876514449715614,0.1714917124,0.2135963455,0.0970438603,0.3461190741,0.1225111184
CANX,0.0683597326,0.0465721475,0.0,0.0,0.1745034369,0.396007706,0.0,0.2909451772,0.122048525
RAD23B,0.0443598958,0.0369785793,0.0,0.0,0.3582158587,0.2252497933,0.0,0.3107453754,0.1219436878
HSP90B1,0.2780353113,0.1069753951,0.0,0.06100321188569069,0.1859159689,0.1714018215,0.0,0.1708968548,0.1217785704
AGAP2,0.1417567479,0.0,0.0,0.0067731342278420925,0.3084093385,0.2758366074,0.0,0.2385014089,0.1214096546
SEC62,0.162308129,0.0799198982,0.0,0.033659957349300385,0.2529949843,0.2618929565,0.0,0.1793737279,0.1212687067
RABGEF1,0.2438315561,0.1345763463,0.0,0.003794451244175434,0.0916081037,0.3100927628,0.0,0.1861302685,0.1212541861
APPL2,0.0427862029,0.0811923723,0.0,0.0,0.3436749498,0.2065468545,0.0310969756,0.2637682124,0.1211331959
RAB21,0.140080701,0.0260945327,0.0,0.19479353725910187,0.0211311972,0.2927750773,0.0617371263,0.2268904275,0.1204378249
RAB33B,0.2093413266,0.018442827,0.0,0.0,0.2532171767,0.2479815981,0.02198607,0.2028778939,0.1192308615
FUT8,0.0348327296,0.0,0.0,0.0,0.233860159,0.2890522554,0.0614629536,0.3325653643,0.1189716827
ARHGEF1,0.0239475016,0.1111747254,0.0,0.007070237770676613,0.3844179642,0.1823771834,0.0,0.2423053236,0.118911617
TRAPPC5,0.1300352792,0.1187290359,0.0,0.0,0.119415745,0.4737870541,0.0,0.1080304949,0.1187497011
SAR1B,0.0923242148,0.085935473,0.0,0.0,0.5195897622,0.2319989916,0.0,0.0166678436,0.1183145356
ARF1,0.0511070094,0.1929082864,0.0,0.09275491535663605,0.3849469453,0.1423199203,0.0,0.0805868443,0.1180779901
RFT1,0.1148854489,0.0178865384,0.0,0.012806528247892857,0.3033758794,0.2806865764,0.0003533444,0.2144545239,0.118056105
RABEP1,0.1162989412,0.0,0.0,0.27963703870773315,0.3406508938,0.0569451182,0.0,0.1504215545,0.1179941933
DPM1,0.1104974612,0.0165212747,0.0,0.03797461465001106,0.3401506253,0.3370713194,0.0,0.0990176103,0.1176541132
TMX4,0.2561072225,0.0894141525,0.0,0.0,0.1067113234,0.4143405786,0.0,0.0723067961,0.1173600091
ERN1,0.0810179637,0.1244511315,0.0,0.08745697140693665,0.2764546374,0.1430616805,0.0,0.2260199113,0.117307787
TOR1A,0.1875105004,0.0183466036,0.0,0.0,0.2191253552,0.3015134628,0.0056997943,0.2047941651,0.1171237352
RAB27A,0.2173929752,0.3453683208,0.0,0.014703523367643356,0.0388646528,0.2996343169,0.0,0.0167859269,0.1165937145
IQSEC1,0.1015394937,0.0477312762,0.0,0.0,0.2526827726,0.3089477485,0.0,0.2175081592,0.1160511813
RBSN,0.2201111618,0.1732353364,0.0,0.2091907113790512,0.101568513,0.1889913349,0.0,0.0349470034,0.1160055076
MAN1A2,0.0422899022,0.0,0.0,0.04010886326432228,0.2718891661,0.2908663772,0.0176582397,0.2647239143,0.1159420578
BET1L,0.0701594735,0.0,0.0,0.0,0.184517582,0.4104174449,0.0,0.2615573081,0.1158314761
RAB11B,0.1399441907,0.0771399476,0.0,0.0,0.1635410154,0.3441316699,0.0,0.1986265718,0.1154229244
ARFIP1,0.1515593662,0.0279601758,0.0,0.011274173855781555,0.1706807219,0.1951343964,0.0626227949,0.3035425339,0.1153467704
DNAJC10,0.2499790042,0.1379492155,0.0,0.0,0.0402085933,0.2559261739,0.0,0.2381404007,0.1152754234
CAPN1,0.1132559905,0.0358671712,0.0,0.006350822281092405,0.189072914,0.4081343993,0.0,0.1689774988,0.1152073495
QSOX2,0.0235120925,0.0505331212,0.0,0.0,0.3127444208,0.215211142,0.0071435465,0.308944594,0.1147611146
HSPA5,0.3026080319,0.0,0.0,0.0,0.1995051102,0.2791567133,0.0,0.1367063179,0.1147470217
RAB22A,0.3165201317,0.2096493892,0.0,0.015516635030508041,0.0033686105,0.2170907815,0.0,0.1555369223,0.1147103088
PIGL,0.1391421897,0.0092828726,0.0,0.0023924605920910835,0.4633091976,0.2888688713,0.0,0.0091740009,0.1140211991
IQSEC2,0.1102228352,0.017983786,0.0,0.01904052309691906,0.2238322547,0.3322802245,0.0,0.2063171556,0.1137095974
ARFIP2,0.0278661837,0.0,0.0,0.0,0.2885096783,0.3223228875,0.0,0.2677226629,0.1133026766
SRPRB,0.3925962946,0.1281828885,0.0,0.21954716742038727,0.083076528,0.0172576482,0.0,0.0616487796,0.1127886633
TBC1D24,0.0903867711,0.3666689037,0.0,0.005427094642072916,0.1673008073,0.0940515531,0.0,0.1750420413,0.1123596464
RAB39B,0.3882477235,0.1032564935,0.0,0.04792597144842148,0.1039624342,0.0332274786,0.0190615343,0.200419039,0.1120125843
RAB35,0.0691301609,0.0528707792,0.0,0.002923832507804036,0.3229073182,0.2391995293,0.0,0.2087115955,0.111967902
B4GALNT2,0.1741668704,0.1410431847,0.0,0.10138394683599472,0.0367174626,0.2514212845,0.0296769235,0.1607287936,0.1118923083
ATF4,0.1190026111,0.0273753733,0.0,0.0,0.1937435653,0.338196252,0.0219455986,0.193829603,0.1117616254
NET1,0.1155942101,0.1087156778,0.0,0.0,0.2132835945,0.1510433967,0.1141183841,0.1877538631,0.1113136408
UGGT1,0.1032341844,0.0,0.0,0.0,0.3068403929,0.1900616919,0.0,0.2860429945,0.110772408
GALNT14,0.4099547734,0.1333824317,0.0,0.001979634165763855,0.0459462992,0.0337331258,0.1073633698,0.1519752613,0.1105418619
ARFGAP2,0.1523121406,0.0812449705,0.0,0.08443796634674072,0.1768920835,0.2385245566,0.0,0.1475242879,0.1101170007
ALG1L,0.1152108083,0.158295272,0.0,0.05417066067457199,0.028749486,0.2248109741,0.0796335809,0.2158019839,0.1095840957
DNMBP,0.2009263329,0.0560536538,0.0,0.0,0.1645002995,0.0197284205,0.1235457359,0.3071739115,0.1089910443
STX4,0.1249337115,0.0218109738,0.0,0.0,0.1384555777,0.3348298386,0.0,0.2468435054,0.1083592009
DDIT3,0.1415958546,0.2726387933,0.0,0.0,0.0589774918,0.0784443378,0.1190402465,0.1945047512,0.1081501844
TMX1,0.0277075017,0.0814705701,0.0,0.0,0.2114904144,0.401196639,0.0,0.1416449465,0.107938759
ANKFY1,0.0464012134,0.0672479626,0.0,0.0,0.2509164795,0.2753472465,0.0,0.2209861696,0.107612384
TBC1D1,0.1944007538,0.1310229851,0.0,0.17926934361457825,0.1195445543,0.0964177567,0.0,0.1297453937,0.1063000984
YWHAQ,0.1546808212,0.0721509951,0.0,0.0,0.3205999299,0.126361727,0.0,0.1758783103,0.1062089729
SSR1,0.1529184474,0.1002521583,0.0,0.012562496587634087,0.2381702229,0.0569628806,0.0923343327,0.1951464074,0.1060433682
IQSEC3,0.1130992968,0.158297391,0.0,0.22664794325828552,0.0198653973,0.1894179812,0.0,0.1389622969,0.1057862883
RABGAP1,0.1478221756,0.0522695861,0.0,0.041898030787706375,0.2139380194,0.3014861445,0.0,0.0881726766,0.1056983291
SEC11C,0.281329033,0.1786366948,0.0,0.08293987810611725,0.0834974486,0.0910743752,0.0,0.12452908,0.1052508137
ERO1B,0.4504058675,0.1466429801,0.0,0.030247587710618973,0.0345028643,0.0682995956,0.0,0.1101995948,0.1050373113
PPIA,0.0791456117,0.0,0.0,0.0,0.3795337552,0.2589197215,0.0,0.1204581496,0.1047571548
AP3M1,0.1272688315,0.0489956966,0.0,0.0,0.1362469119,0.3208195368,0.0,0.204477689,0.1047260832
SAR1A,0.1746959511,0.0353432782,0.0,0.0,0.4499418134,0.094370409,0.0,0.0826032717,0.1046193404
GOLGA4,0.1665663086,0.1084150001,0.0,0.0,0.2714135274,0.2000671844,0.0,0.089932499,0.1045493149
RAD23A,0.1122377116,0.0274007716,0.0,0.44778433442115784,0.0571134955,0.0749962726,0.0,0.1158412445,0.1044217288
RAB4B,0.0933801637,0.1146717463,0.0,0.07107116281986237,0.1559955875,0.0935511754,0.0752788708,0.2270719055,0.1038775765
CUL1,0.0484997381,0.0481610702,0.0,0.0,0.3965306864,0.0180283381,0.1074112467,0.2096062399,0.1035296649
HSPA6,0.0684559894,0.1650912051,0.0,0.1547066867351532,0.0533250114,0.0345525394,0.1540030952,0.1979696641,0.1035130239
SSR2,0.098842206,0.0846906277,0.0,0.0,0.3772744372,0.1849344402,0.0,0.0773496552,0.1028864208
ALG10B,0.2605743606,0.0700893015,0.0,0.03648765757679939,0.1463723541,0.1973808133,0.0,0.110296049,0.102650067
COPB2,0.1008012428,0.1048538707,0.0,0.0013735744869336486,0.1387260041,0.29729915,0.0,0.1740959639,0.1021437257
KIF23,0.1859296489,0.1546477174,0.0,0.0,0.23686296,0.0727519658,0.0,0.1647949589,0.1018734064
HERPUD1,0.0872753392,0.0369450762,0.0,0.0,0.1318900626,0.2684592438,0.0,0.2841773577,0.1010933849
ERP27,0.1148997618,0.0800083514,0.0,0.13878895342350006,0.0175458254,0.1138866123,0.1170074785,0.2260640987,0.1010251352
FBXO8,0.0846145056,0.0,0.0,0.03714178130030632,0.3487681984,0.1859798297,0.0,0.1476201295,0.1005155556
PIGO,0.0589703873,0.0,0.0,0.0,0.2607639464,0.2374320928,0.0,0.246488403,0.1004568537
COPE,0.0567500587,0.0619975304,0.0,0.0,0.1789968224,0.3722150894,0.0,0.133206437,0.1003957422
RAB14,0.1135431204,0.0257029869,0.0,0.13930879533290863,0.1893140246,0.241449089,0.0,0.0936909888,0.1003761256
CYTH2,0.0897188726,0.0024189496,0.0,0.16136576235294342,0.3265282358,0.0756688063,0.0,0.1461047755,0.1002256753
PIGZ,0.250763683,0.0478451786,0.0,0.0,0.1726065217,0.1654514209,0.0,0.1616843943,0.0997938998
GIT2,0.158679245,0.0,0.0,0.0,0.2298889079,0.2320166166,0.0,0.1701977001,0.0988478087
TBC1D14,0.06544467,0.0120990099,0.0,0.0055907960049808025,0.0523664867,0.2889012849,0.0323258833,0.3330212228,0.0987186692
RAB3IP,0.0770812094,0.1545481128,0.0,0.02206331677734852,0.0901479749,0.288246301,0.0,0.1543171439,0.0983005073
RRBP1,0.1393133434,0.1442567371,0.0,0.0,0.1296841835,0.2624038114,0.0,0.1097908689,0.098181118
UGCG,0.1775806064,0.2258206435,0.0,0.01068203616887331,0.0729359674,0.0058493087,0.0912047371,0.1972419533,0.0976644066
RAB40B,0.0657917609,0.0677290212,0.0,0.01265562791377306,0.16197116,0.291037967,0.0,0.1749565963,0.0967677667
SEC24A,0.0977425496,0.0570713291,0.0,0.048395100980997086,0.2738796419,0.0076237633,0.0,0.2891262476,0.0967298291
TXNDC12,0.1988085896,0.2258663783,0.0,0.007421945687383413,0.0896808628,0.1298788165,0.0,0.1205904892,0.0965308853
FBXO6,0.0623816242,0.0532174751,0.0,0.0,0.115172016,0.4322075187,0.0,0.1048617593,0.0959800492
RABGAP1L,0.1949472048,0.0,0.0,0.0038408467080444098,0.2875050244,0.1778233308,0.0,0.1009005995,0.0956271258
PIGM,0.0874757514,0.0623180515,0.0,0.0,0.2859803357,0.2147847746,0.0,0.1139581796,0.0955646366
RAB6B,0.3084218056,0.0339637535,0.0,0.1651574671268463,0.0649621741,0.1053131289,0.0,0.0817529791,0.0949464135
ARHGEF2,0.1594191442,0.1626475522,0.0,0.0,0.1473616984,0.0946272078,0.0,0.1928998601,0.0946194328
ACAP1,0.1193459209,0.1852142172,0.0,0.0,0.184576851,0.1713131942,0.0,0.0964045332,0.0946068396
BCAP31,0.1576358141,0.1713187012,0.0,0.00986976083368063,0.0068179142,0.34865203,0.0,0.062425501,0.0945899652
RAB13,0.2491219552,0.0304222958,0.0,0.05755613371729851,0.1364387419,0.196787106,0.0,0.0846240715,0.094368788
ASAP3,0.1262472909,0.0,0.0,0.004015680868178606,0.0621757864,0.1043874469,0.151394359,0.3028684292,0.0938861242
TMED2,0.0909449502,0.0192891565,0.0,0.0,0.0853154309,0.437538408,0.0,0.1178046636,0.0938615762
RAB11FIP1,0.0266083351,0.1905436335,0.0,0.0,0.0356396655,0.1932112212,0.0586128692,0.243242465,0.0934822737
SRP72,0.2742337244,0.0,0.0,0.024018416181206703,0.2044050804,0.1433746745,0.0,0.0966427725,0.0928343335
RAB11FIP2,0.0701509749,0.0,0.0,0.0,0.1545808414,0.3428926739,0.0,0.1715230477,0.0923934422
GXYLT1,0.2382149694,0.0784025689,0.0,0.010027791373431683,0.122842113,0.1455473375,0.0,0.142491328,0.0921907635
TRAPPC3,0.1200567774,0.0,0.0,0.13441109657287598,0.1206575227,0.2220648333,0.0,0.1403144461,0.0921880845
SRP19,0.0650923903,0.0318948701,0.0,0.018573101609945297,0.122414045,0.3375712972,0.0,0.1582532363,0.0917248676
SKP1,0.1596481359,0.0180639683,0.0,0.0,0.3832157222,0.01253435,0.0,0.1527523613,0.0907768172
STX8,0.2078748993,0.0345249722,0.0,0.00916164368391037,0.1531167001,0.1433790524,0.0086910156,0.1676559744,0.0905505322
STT3B,0.038946837,0.0342964525,0.0,0.01260344684123993,0.1260964484,0.2680743872,0.0173640843,0.2259744548,0.0904195139
DERL2,0.2507545674,0.0284845446,0.0,0.07588627934455872,0.1967709579,0.0406426424,0.0,0.1305460015,0.0903856241
RAB3D,0.2405916992,0.0,0.0,0.0,0.1609738518,0.1417967766,0.0,0.172122975,0.0894356628
AP3B2,0.1706331218,0.1020472282,0.0,0.0,0.0008148258,0.0690166235,0.1103127831,0.2567912157,0.0887019748
AP1B1,0.0266083351,0.0390392224,0.0,0.003550494322553277,0.2445280465,0.2644694327,0.0,0.1296740549,0.0884836982
PSD3,0.0,0.1365627977,0.0,0.023264525458216667,0.0830260189,0.0462368906,0.1484657861,0.266228685,0.087973088
CAPN2,0.0743086713,0.0177051139,0.0,0.0,0.1615950074,0.1954579846,0.0,0.2525495473,0.0877020406
RAB27B,0.1133270564,0.0586647923,0.0,0.05936012789607048,0.1277132372,0.1081405307,0.0,0.2342377089,0.0876804317
TBC1D15,0.1357893087,0.08200967,0.0,0.02906399965286255,0.0565838982,0.1334636149,0.0,0.2639453873,0.0876069848
MAP3K5,0.0887387976,0.0639126418,0.0,0.0,0.171759378,0.1237233554,0.0,0.2520992088,0.0875291727
BNIP1,0.2214810134,0.0276030204,0.0,0.003321769880130887,0.1931747782,0.1317457425,0.0,0.1228899249,0.0875270312
SRP9,0.0965629993,0.0338719468,0.0,0.0,0.2457740447,0.2095251562,0.0,0.1141238696,0.0874822521
SSR3,0.1659782952,0.0547639969,0.0,0.0,0.0975486686,0.2484206377,0.0,0.132897569,0.0874511459
DNAJC5,0.1404204775,0.0276197827,0.0,0.06881394237279892,0.2367920563,0.1299156839,0.0,0.094504839,0.0872583477
OSGIN2,0.044702003,0.1765475893,0.0,0.0,0.1379350918,0.1430173536,0.0,0.1922492406,0.0868064098
PIK3C3,0.053052046,0.0,0.0,0.0,0.2973206545,0.2699846901,0.0,0.0705366487,0.0863617549
RAB5B,0.0672725034,0.0580741659,0.0,0.0021619554609060287,0.1257743009,0.22338659,0.0,0.2126526947,0.0861652763
IFT27,0.0895621969,0.0186422339,0.0,0.01899503357708454,0.1988785693,0.2511836156,0.0,0.1119252488,0.0861483623
HSP90AB1,0.2412219123,0.0518806131,0.0,0.003994784317910671,0.3059232142,0.0167323514,0.0,0.0667947918,0.0858184584
PIGG,0.0602235318,0.0133312365,0.0,0.0,0.1034362579,0.270204835,0.025075522,0.2142624588,0.0858167302
ARHGAP1,0.1280621157,0.0,0.0,0.0,0.2692755775,0.1480329814,0.0,0.1409716508,0.0857927907
UBE2E1,0.1062111688,0.0666524119,0.0,0.09124088287353516,0.2286623017,0.1090758878,0.0,0.0844670249,0.0857887097
ROCK1,0.1242989369,0.0349383424,0.0,0.04890291020274162,0.1317167407,0.1470309717,0.0,0.1987301513,0.0857022567
STX12,0.1583578716,0.0,0.0,0.0,0.262451535,0.1241090279,0.0,0.1372366034,0.0852693797
ARF5,0.0539262258,0.0,0.0,0.0,0.2215068672,0.3559743347,0.0,0.0472637294,0.0848338946
UBA5,0.111738122,0.0612193246,0.0,0.0,0.1726460456,0.2337867871,0.0,0.0991666675,0.0848196184
DOLK,0.084853117,0.0,0.0,0.09988941252231598,0.1218245489,0.1073837718,0.065911396,0.1973527299,0.084651872
SEC24B,0.1585242921,0.0,0.0,0.05191095545887947,0.1901767777,0.1732826747,0.0,0.102577389,0.0845590111
PDIA3,0.2044334047,0.0178397066,0.0,0.0,0.1773767968,0.2687298629,0.0,0.0071228827,0.0844378317
ATXN3,0.2179594189,0.0,0.0,0.01506895013153553,0.1254334504,0.1105773261,0.0,0.2055891958,0.0843285427
PDIA5,0.1017639633,0.1707064509,0.0,0.0,0.2367405671,0.0239518319,0.0,0.1397247006,0.0841109392
UBE4B,0.0650495534,0.1021454642,0.0,0.1201293021440506,0.0018045018,0.3041782695,0.0,0.0769139585,0.0837776312
POMT1,0.2287462353,0.1455403469,0.0,0.15577277541160583,0.1069115715,0.0135998425,0.0,0.0196273348,0.0837747633
PIGF,0.0927954873,0.0473687546,0.0,0.018511805683374405,0.3418090094,0.0900112479,0.0,0.0783650493,0.0836076693
NAPA,0.1176695615,0.0477849283,0.0,0.0,0.2700678691,0.07206028,0.0,0.160838415,0.0835526317
B4GALT3,0.064671909,0.1634954236,0.0,0.0046880594454705715,0.2915214237,0.0039934093,0.0,0.1388669881,0.0834046516
MCF2L,0.1697430722,0.0,0.0,0.015229377895593643,0.0282272752,0.2728757924,0.0458006432,0.1350613036,0.0833671831
USP6,0.0962167283,0.2625664528,0.0,0.005200865212827921,0.1358300684,0.1043461888,0.0,0.061917077,0.0832596726
GPLD1,0.2165793376,0.0350799423,0.0,0.0,0.1356551019,0.1217002338,0.0,0.1551590547,0.0830217088
TRAPPC2,0.1131778472,0.098039794,0.0,0.09396161884069443,0.1631441046,0.0094856058,0.0,0.1860788856,0.082985982
ALG2,0.1116336782,0.0232813976,0.0,0.0,0.323046879,0.1737619211,0.0,0.0321200952,0.0829804964
BAG2,0.1852082191,0.1310488198,0.0,0.06126844882965088,0.0586429179,0.0063836917,0.0,0.2141447803,0.0820871097
PDIA6,0.2055513053,0.0561898083,0.0,0.0,0.0002164475,0.1591488254,0.0,0.2292743917,0.0812975973
PIGA,0.1674551052,0.0901393656,0.0,0.0,0.095822817,0.268925249,0.0,0.0274437784,0.0812232894
P4HB,0.0752558973,0.1230330518,0.0,0.0,0.06593129,0.1741571534,0.0,0.2092265472,0.0809504925
PIGV,0.0,0.1373809858,0.0,0.1626238375902176,0.0856509875,0.0844933852,0.0,0.1773011049,0.0809312876
RAB36,0.3553905127,0.0,0.0,0.0,0.0423349398,0.1990725459,0.0,0.0504081465,0.0809007681
RAB29,0.0764233472,0.1378076575,0.0,0.002284278394654393,0.1356875462,0.2059462954,0.0,0.0878474425,0.0807495709
EXOC7,0.1191420052,0.0422210484,0.0,0.0,0.4007223525,0.0219408917,0.0,0.0553983625,0.0799280825
VCP,0.0901147134,0.0691056632,0.0,0.0,0.1427281235,0.2460587325,0.0,0.0892999683,0.0796634001
TMX3,0.2392469043,0.2268996774,0.0,0.03649534657597542,0.1088282421,0.0001117218,0.0,0.0241169093,0.0794623502
RAB28,0.2538942205,0.1347344527,0.0,0.0,0.0183541005,0.2061826947,0.0,0.0186169378,0.0789728008
EIF2AK1,0.215162824,0.0362894938,0.0,0.12726423144340515,0.036314002,0.0207179533,0.0,0.1959816673,0.0789662715
HSPA1B,0.0884101064,0.1063931052,0.0,0.0,0.1000693226,0.2472329105,0.0,0.0825955965,0.0780876302
NSF,0.1607022494,0.0358948049,0.0,0.0,0.1619482077,0.0915171079,0.0,0.1659379816,0.0770000439
FBXO2,0.116989763,0.1507746313,0.0,0.0027417833916842937,0.0700330344,0.179522934,0.0,0.0953227155,0.0769231077
ARFGEF1,0.1036930275,0.0,0.0,0.09070232510566711,0.1224966172,0.1329665922,0.0,0.1597296304,0.0761985241
SPCS3,0.1563028036,0.077829904,0.0,0.002793160267174244,0.1758098231,0.0379256436,0.0,0.15711272,0.0759717568
BAK1,0.1301362693,0.021243571,0.0,0.09029719233512878,0.118905337,0.114318287,0.0,0.1297913259,0.0755864978
TMED10,0.0699419094,0.1582773892,0.0,0.0,0.066053171,0.108490519,0.0,0.2014487636,0.075526469
AP1S2,0.0468306698,0.0,0.0,0.0,0.0134466009,0.3114622556,0.0,0.2318560022,0.0754494411
GXYLT2,0.0539605503,0.0220328083,0.0,0.07456625252962112,0.1502522352,0.222535439,0.0,0.0795284076,0.0753594616
EXOC2,0.056417101,0.0357009484,0.0,0.0,0.0490276954,0.1384488916,0.0640383703,0.2585632577,0.0752745331
UFD1L,0.0445084878,0.0514153831,0.0,0.031098758801817894,0.071283521,0.3648419476,0.0,0.0386746685,0.0752278459
STX18,0.1979703708,0.123377163,0.0,0.0,0.25827646,0.016025914,0.0,0.0057643194,0.0751767784
HSPH1,0.1467727773,0.1179184666,0.0,0.00990214478224516,0.0770357594,0.1160029887,0.0,0.1320459978,0.0749597668
SRP14,0.1813520126,0.0946658328,0.0,0.0,0.1119255894,0.0780232282,0.0,0.1321556456,0.0747652886
YOD1,0.100845454,0.0549381906,0.0,0.0,0.06145887,0.2991947571,0.0,0.0764589585,0.0741120288
SEC23B,0.0245766642,0.017786568,0.0,0.0,0.0180979358,0.2189975918,0.0360365718,0.2749915606,0.0738108615
NAPB,0.1120383575,0.0654727792,0.0,0.0,0.1327888449,0.1206019435,0.0,0.1586790846,0.0736976262
SEC61G,0.1821450031,0.1042424707,0.0,0.0,0.0355943275,0.1245295199,0.0,0.1399580521,0.0733086717
TBC1D20,0.1253232244,0.1200318337,0.0,0.012654903344810009,0.1785000976,0.0437240104,0.0,0.1031706696,0.0729255924
EIF2S1,0.1024239662,0.0172147577,0.0,0.0,0.3521719409,0.0278253281,0.0,0.0801973727,0.0724791707
DNAJA2,0.0716373947,0.0451663969,0.0,0.0,0.0222325559,0.3196165697,0.0,0.1184266741,0.0721349489
AP3B1,0.1243141416,0.0,0.0,0.0,0.0653044616,0.2367486293,0.0,0.1491122765,0.0719349386
GBGT1,0.0215527514,0.1231195497,0.0,0.0,0.0003510475,0.3113905472,0.0012143986,0.1121329113,0.0712201507
ALG13,0.1496813396,0.1207155233,0.0,0.006130062974989414,0.1456835392,0.0280472322,0.0,0.1184121322,0.0710837287
WAS,0.0975097179,0.0805822918,0.0,0.0,0.1479338154,0.1187772574,0.0,0.1214000728,0.0707753944
SMCHD1,0.1315777298,0.0,0.0,0.0,0.1178619517,0.1557035932,0.0,0.1599990511,0.0706427907
RAB12,0.0682023435,0.0307814464,0.0,0.10931907594203949,0.2298724177,0.1018585683,0.0,0.0248545296,0.0706110477
GLT1D1,0.0789408649,0.0343498132,0.0,0.0,0.1037847796,0.0682661206,0.0503942011,0.2277710234,0.0704383504
TXNDC5,0.1744858928,0.0,0.0,0.0,0.1486494627,0.1615800398,0.0,0.0688692211,0.069198077
COPB1,0.1309961832,0.0481176852,0.0,0.002859920496121049,0.2326400937,0.0759908475,0.0,0.0616519957,0.0690320907
MAN1B1,0.0956319569,0.0128343949,0.0,0.018768424168229103,0.1900395668,0.1187968169,0.0,0.1161806941,0.0690314817
AP3D1,0.0649719447,0.0,0.0,0.0,0.2573217515,0.0690505235,0.0,0.1580052647,0.0686686856
GIT1,0.1212481061,0.0,0.0,0.0,0.0999259031,0.1736938523,0.0,0.1526987895,0.0684458314
ACAP2,0.0934400733,0.118859233,0.0,0.0,0.0011439822,0.2203936501,0.0,0.1100388726,0.0679844764
TBC1D9B,0.0923265811,0.0206952871,0.0,0.0,0.1527991877,0.2499712989,0.0,0.0232577866,0.0673812677
VAMP4,0.0434994445,0.0,0.0,0.002938658930361271,0.1701094724,0.2506590887,0.0,0.0716213432,0.067353501
ERLEC1,0.0313978354,0.0661775208,0.0,0.0,0.0935943771,0.2207136908,0.0,0.1240466813,0.0669912632
RPN1,0.2659595025,0.062625153,0.0,0.0,0.0688735846,0.0737626816,0.0,0.0622642586,0.0666856475
SEC31A,0.1048222415,0.0058832064,0.0,0.007628039922565222,0.037736936,0.2131760586,0.0,0.1640573817,0.066662983
LMAN1,0.076210633,0.2119193756,0.0,0.001579466974362731,0.0138536963,0.1182370185,0.0,0.109807113,0.0664509129
RAB3IL1,0.1297093601,0.0,0.0,0.07410528510808945,0.0296559238,0.1862114154,0.0,0.1115346986,0.0664020854
SRP54,0.0695783883,0.1814281183,0.0,0.0028136316686868668,0.008400256,0.1821021612,0.0,0.0853107857,0.0662041676
ERP44,0.1219873876,0.1136693399,0.0,0.0,0.0180421151,0.2027796982,0.0,0.0723278343,0.0661007969
RAB11FIP3,0.1344942335,0.0739594779,0.0,0.0,0.1070953381,0.15153785,0.0,0.0607483457,0.0659794056
B4GALNT1,0.2828973274,0.1377188797,0.0,0.005110063590109348,0.0055286887,0.0364221592,0.0,0.0592490873,0.0658657757
RAB40C,0.0725077132,0.0,0.0,0.017527278512716293,0.1609923437,0.1755189485,0.0,0.0978373491,0.0655479541
TBC1D30,0.1313311397,0.0134421879,0.0,0.0,0.0769292869,0.1220159537,0.0419646521,0.1384727475,0.065519496
CYTH1,0.0675106486,0.0193925804,0.0,0.0,0.1530751614,0.1228165095,0.0,0.1612793776,0.0655092847
ARFGAP3,0.0401405741,0.0955958507,0.0,0.0,0.1504140724,0.0835097521,0.0,0.144965428,0.0643282097
PAK1,0.1682152532,0.094170074,0.0,0.0,0.0401442743,0.0612706696,0.0,0.1490031466,0.0641004272
MGAT5,0.116202735,0.104603247,0.0,0.0,0.0129608087,0.1050712635,0.0,0.1726991185,0.0639421466
COPZ1,0.1857448459,0.1790210745,0.0,0.0,0.0070827731,0.1030948656,0.0,0.034519035,0.0636828243
UBE2E2,0.0328422879,0.0967801394,0.0,0.0,0.1115474188,0.1301890581,0.0,0.1369624587,0.0635401704
PIGK,0.044702003,0.0570830534,0.0,0.016873400658369064,0.3170934415,0.0437929806,0.0,0.0250039836,0.0630686078
SEC24C,0.1219026496,0.0,0.0,0.0,0.089578,0.1714371022,0.0,0.1171655463,0.0625104123
CTSA,0.0971204231,0.003710745,0.0,0.0,0.188018363,0.2031269812,0.0,0.0070761589,0.0623815839
DOLPP1,0.072982862,0.0552223366,0.0,0.0,0.0801071532,0.1193236135,0.0,0.1712527212,0.0623610858
KDELR3,0.0848209218,0.0364684054,0.0,0.0695667639374733,0.0212609797,0.1473251797,0.0,0.1384540542,0.0622370381
STX6,0.0799698759,0.1399309239,0.0,0.0,0.1544733721,0.0534248372,0.0,0.0690347098,0.0621042149
MARCH6,0.0860174906,0.0,0.0,0.0,0.0838602399,0.2725066098,0.0,0.0543164105,0.0620875938
TRAPPC4,0.1109614004,0.1276582848,0.0,0.046231240034103394,0.0807351274,0.0211572524,0.0,0.1086457237,0.0619236286
